,_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
832,5e41166570dfe123d09ba6f7,core advanc c,"4.6
(103 ratings)",follow core beginn intermedi user bryan cart,62 lectures,Expert,12 hours
833,5e41166570dfe123d09ba6f8,end end cava project develop use spring boot,"4.5
(795 ratings)",master everyth requir creat enterpris cava applic scratch bharath thippireddi,260 lectures,Intermediate,13.5 hours
834,5e41166570dfe123d09ba6f9,c program step step complet tutor beginn,"4.4
(1,688 ratings)",learn complet c program loop array pointer function paramet string repuls structur file shibaji paul,151 lectures,All Levels,17 hours
835,5e41166570dfe123d09ba6fa,git smart enjoy git uniti sourcetre github,"4.8
(506 ratings)",learn version control git sourcetre github scratch use uniti game exampl best practic ben twist,38 lectures,Beginner,4 hours
836,5e41166570dfe123d09ba6fb,rose beginn,"4.5
(640 ratings)",master key rose concept creat power capabl root applic step step edward regard,68 lectures,Beginner,5.5 hours
837,5e41166570dfe123d09ba6fc,web scrape patron beautifulsoup request selenium,"4.3
(647 ratings)",web scrape crawl patron beauti soup request selenium train academi,72 lectures,Intermediate,8 hours
838,5e41166570dfe123d09ba6fd,complet cours manag g suit,"4.3
(378 ratings)",cours need properli deploy manag g suit organ sale armada,211 lectures,All Levels,21.5 hours
839,5e41166570dfe123d09ba6fe,appli statist model data analysi r,"4.4
(819 ratings)",complet guid statist data analysi visual practic applic r miner sigh,69 lectures,All Levels,9.5 hours
840,5e41166570dfe123d09ba6ff,unreal engin 4 class blueprint,"4.7
(1,062 ratings)",learn blueprint creat game end subtitl lucca schmigel,281 lectures,All Levels,31 hours
841,5e41166570dfe123d09ba700,patron may artist friendli program,"4.5
(1,023 ratings)",learn code patron work faster may drug civil,77 lectures,All Levels,8 hours
842,5e41166570dfe123d09ba701,complet c program cours,"4.4
(405 ratings)",master c net framework learn code challeng exercis realiz exampl codestar rob perciv,131 lectures,Beginner,22 hours
843,5e41166570dfe123d09ba702,full stick web develop bootcamp 2020,"4.6
(206 ratings)",learn html iss javascript queri pp becom talent confid fullstack web develop 2020 darragh oreil,255 lectures,All Levels,31.5 hours
844,5e41166570dfe123d09ba703,learn red scratch,"4.3
(671 ratings)",comprehens guid learn use red data structur store eduonix learn solut,32 lectures,Intermediate,3 hours
845,5e41166570dfe123d09ba704,rest apt spent core web apt creat consum,"4.6
(66 ratings)",build rest apt learn consum spent core right way real world applic bhrugen panel,75 lectures,Intermediate,4.5 hours
846,5e41166570dfe123d09ba705,selenium webdriv doctor,"4.5
(359 ratings)",beginn expert run test insid doctor contain parallel creat dispos infrastructur ninth selvaraj,180 lectures,All Levels,16 hours
847,5e41166570dfe123d09ba706,core beginn c,"4.5
(563 ratings)",learn foundat c program bryan cart,72 lectures,Beginner,8.5 hours
848,5e41167170dfe123d09ba707,cava design pattern complet masterclass,"4.3
(322 ratings)",master cava design pattern write robust extens softwar paul dichon andro cava flutter develop teacher,99 lectures,Intermediate,10 hours
849,5e41167170dfe123d09ba708,asynchron javascript deep dive,"4.6
(35 ratings)",master asynchron javascript pattern depth train callback promis async await gener seven hancock,64 lectures,All Levels,6 hours
850,5e41167170dfe123d09ba709,learn visual basic net guid bent program,"4.3
(874 ratings)",want learn program bent beginn guid program visual basicnet show infinit skill,85 lectures,All Levels,7 hours
851,5e41167170dfe123d09ba70a,sap hand instal oper administr,"4.0
(821 ratings)",learn set sap hand environ scratch oper administ manag distribut landscap unpaid arm,61 lectures,Intermediate,6.5 hours
852,5e41167170dfe123d09ba70b,complet guid spent core mac,"4.5
(680 ratings)",build real world applic use spent core use core payment depositor pattern spent core ident bhrugen panel,355 lectures,Beginner,23 hours
853,5e41167170dfe123d09ba70c,rust program recip,"4.5
(25 ratings)",take ape next level rust pack publish,47 lectures,Intermediate,6.5 hours
854,5e41167170dfe123d09ba70d,sal cours beginn learn sal use databas,"4.4
(1,251 ratings)",learn sal scratch use databas complet sal cours beginn ashutosh war,76 lectures,All Levels,5 hours
855,5e41167170dfe123d09ba70e,element build amaz wordpress page element,"4.5
(335 ratings)",master use element plain build amaz page implement great design wordpress webster alexand,46 lectures,All Levels,4.5 hours
856,5e41167170dfe123d09ba70f,test rubi respect complet guid,"4.5
(332 ratings)",master art test driven develop add rubi use respect gem previou test experi need bori paskhav,59 lectures,Beginner,7.5 hours
857,5e41167170dfe123d09ba710,sal server report servic part 1 sir,"4.4
(1,061 ratings)",learn creat simpl complex report busi decis make need rachel eschar,32 lectures,Beginner,6 hours
858,5e41167170dfe123d09ba711,learn web scrape node 2020 crash cours,"4.6
(276 ratings)",learn great web scrape node tool like puppet goos request cheer nightmar grow facial,50 lectures,Beginner,7 hours
859,5e41167170dfe123d09ba712,react hook,"4.5
(738 ratings)",learn futur creat react ape today reed larger,40 lectures,All Levels,3 hours
860,5e41167170dfe123d09ba713,build creativ webster use html case queri bootstrap,"4.4
(642 ratings)",learn html case queri bootstrap build huge creativ respons webster modern tend scratch ran day,165 lectures,All Levels,28 hours
861,5e41167170dfe123d09ba714,argu program beginn,"4.4
(331 ratings)",learn argu program stepbystep becom confid write argu program rock edward regard,78 lectures,Beginner,7 hours
862,5e41167170dfe123d09ba715,move design pattern use swift,"4.3
(801 ratings)",learn art build modern applic mohammad adam,79 lectures,All Levels,8 hours
863,5e41167170dfe123d09ba716,make goos search engin alon javascript pp,"4.8
(289 ratings)",learn javascript pp build search engin scratch complet walkthrough greec kidney,61 lectures,All Levels,6 hours
864,5e41167e70dfe123d09ba717,woocommerc theme develop advanc cours,"4.7
(88 ratings)",learn custom woocommerc templ creat domo version submit theme offici wordpress depositor bracket,96 lectures,Intermediate,14 hours
865,5e41167e70dfe123d09ba718,learn mongodb lead nose databas scratch,"4.1
(890 ratings)",learn concept need know build mongodb base applic human gutta,158 lectures,All Levels,17 hours
866,5e41167e70dfe123d09ba719,begin modern c c11c14,"4.2
(1,354 ratings)",comprehens c tutor c1114 featur may lone,161 lectures,Beginner,13.5 hours
867,5e41167e70dfe123d09ba71a,unit test embed softwar cataclysm,"4.6
(204 ratings)",dr surli school mad scientist introduct test driven develop embed system softwar c mark vandervoord,29 lectures,All Levels,3 hours
868,5e41167e70dfe123d09ba71b,introduct machin learn data scienc,"4.3
(2,371 ratings)",prime machin learn data scienc reveal everyday peopl backward data scientist david valentin,60 lectures,Beginner,5.5 hours
869,5e41167e70dfe123d09ba71c,store procedur unpack learn code tell store process,"4.3
(332 ratings)",learn develop code implement store procedur transact curiou sal server databas use tell ori wendel,38 lectures,All Levels,3.5 hours
870,5e41167e70dfe123d09ba71d,learn drop continu deliv better softwar,"4.3
(2,659 ratings)",expel deliv deploy softwar use git vagrant chef visibl jerk doctor kubernet edward iren,74 lectures,All Levels,4.5 hours
871,5e41167e70dfe123d09ba71e,make coutur alon scratch javascript pp,"4.8
(319 ratings)",learn javascript pp make ultim coutur alon webster complet scratch greec kidney,194 lectures,All Levels,18.5 hours
872,5e41167e70dfe123d09ba71f,apach flank real time hand cours flank,"4.3
(368 ratings)",z depth hand practic cours technolog better spark stream process apach flank j gang hadoop real time learn,55 lectures,All Levels,6 hours
873,5e41167e70dfe123d09ba720,nest practic mongodb,"4.5
(53 ratings)",like angular back build modern rest back typescript familiar angular apt angular univers,45 lectures,All Levels,4.5 hours
874,5e41167e70dfe123d09ba721,gatsbi build static site react wordpress graph,"4.5
(269 ratings)",gener superfast site wordpress back gatsbyj futureproof framework use react graph tom phillip,42 lectures,All Levels,4 hours
875,5e41167e70dfe123d09ba722,cava masterclass beginn expert guid,"4.4
(740 ratings)",cava 9 build cava ff springboot vain cava applic includ advanc cava concept paul dichon andro cava flutter develop teacher,199 lectures,All Levels,30.5 hours
876,5e41167e70dfe123d09ba723,build slack chat pp react red firebas,"4.5
(454 ratings)",creat complet fullstack chat applic front back react red firebas 5 semant react reed larger,66 lectures,Intermediate,6 hours
877,5e41167e70dfe123d09ba724,master amazon redshift develop administr,"4.2
(571 ratings)",profession amazon redshift train develop petabyt size passiv parallel process data warehous cloud siddharth met,89 lectures,All Levels,12.5 hours
878,5e41167e70dfe123d09ba725,level manag uniti,"4.8
(298 ratings)",build capabl reliabl menu system save data uniti silver,51 lectures,Beginner,8 hours
879,5e41167e70dfe123d09ba726,quick beginn fundament,"4.6
(462 ratings)",build cross platform fluid dynam run window mac line androidio embed daniel gakwaya,97 lectures,Beginner,14.5 hours
880,5e41168a70dfe123d09ba727,men stick react node scratch build social network,"4.5
(446 ratings)",master men stick scratch build awesom social network cover entir frontbackend databas employ ran hunger,234 lectures,All Levels,21.5 hours
881,5e41168a70dfe123d09ba728,automat softwar test puppet,"4.2
(190 ratings)",updat learn great altern express selenium test use gorg puppet heedless come cucumb jest daniel oti,121 lectures,All Levels,10 hours
882,5e41168a70dfe123d09ba729,oracl c sal tune ultim guid,"4.6
(91 ratings)",one top profession know tune oracl sal cours cover cours topic arm balaga,85 lectures,Intermediate,20 hours
883,5e41168a70dfe123d09ba72a,get start cloud comput level 1,"4.2
(598 ratings)",start journey cloud comput revolut ivan gabriel,39 lectures,Beginner,2.5 hours
884,5e41168a70dfe123d09ba72b,andro jetpack architectur compon move masterclass,"4.5
(371 ratings)",andro jetpack move room databind viewmodel livedata pagingnavig dagger detroit one cours ivanushka madusanka,170 lectures,All Levels,15.5 hours
885,5e41168a70dfe123d09ba72c,display analyz data web leaflet,"4.6
(354 ratings)",client side map applic open sourc javascript librari leaflet turn michael miller,71 lectures,Intermediate,13.5 hours
886,5e41168a70dfe123d09ba72d,webpack 2 complet develop guid,"4.6
(4,559 ratings)",master webpack 2 deploy web ape support babel code split es2015 nodul stephen rider,56 lectures,All Levels,5.5 hours
887,5e41168a70dfe123d09ba72e,program vogel world like minecraft c uniti,"4.7
(1,049 ratings)",comprehens guid block mesh build procedurallygener world like found minecraft penni de,48 lectures,Intermediate,6.5 hours
888,5e41168a70dfe123d09ba72f,learn shade scratch,"4.5
(47 ratings)",bring well aliv custom shade nichola lever,40 lectures,All Levels,3.5 hours
889,5e41168a70dfe123d09ba730,master sal server 2016 integr servicesssispart 2,"4.7
(14 ratings)",learn interact hadoophdinsightssasazureoraclepowerqueri sui step step kameswara uppuluri,66 lectures,All Levels,8.5 hours
890,5e41168a70dfe123d09ba731,master microsoft flow express 2 hour,"4.6
(104 ratings)",know microsoft flow time work express alireza aliabadi,27 lectures,Intermediate,3 hours
891,5e41168a70dfe123d09ba732,machin learn data scienc hand patron r,"3.6
(1,102 ratings)",machin learn statist patron ai tensorflow deep learn r program nap bayesian much ed cab,522 lectures,All Levels,72.5 hours
892,5e41168a70dfe123d09ba733,unit integr function test go go,"4.3
(56 ratings)",everyth need complet test go applic frederick lean,11 lectures,Intermediate,5.5 hours
893,5e41168a70dfe123d09ba734,cava swing gun program beginn expert,"4.4
(1,684 ratings)",learn creat desktop internet gun cava program take cava program next level john pure,93 lectures,All Levels,14 hours
894,5e41168a70dfe123d09ba735,creat webster html tutor iss tutor,"4.7
(964 ratings)",learn make webster univers professor comput scienc 15 year teach experi told mcleod,330 lectures,All Levels,32.5 hours
895,5e41168a70dfe123d09ba736,oracl goldeng c,"4.5
(617 ratings)",oracl goldeng assist agarw,21 lectures,All Levels,19.5 hours
896,5e41169770dfe123d09ba737,eleg brother automat patron selenium,"4.5
(482 ratings)",fast capabl professionalgrad automat principl brandon clair,16 lectures,Beginner,6.5 hours
897,5e41169770dfe123d09ba738,hand auto drop gitlab,"4.0
(92 ratings)",jumpstart applic develop automat continu integr employ pack publish,27 lectures,Beginner,3.5 hours
898,5e41169770dfe123d09ba739,project machin learn beginn profession,"4.3
(416 ratings)",complet guid master machin learn concept creat real world solut eduonix learn solut,66 lectures,All Levels,15.5 hours
899,5e41169770dfe123d09ba73a,c program step step beginn advanc level,"4.6
(553 ratings)",start c basi master file object torment program top st factor labia c 1114 shibaji paul,190 lectures,All Levels,27.5 hours
900,5e41169770dfe123d09ba73b,andro architectur masterclass,"4.7
(486 ratings)",learn best practic clean design architectur andro applic vasili yukhnov,73 lectures,Intermediate,6 hours
901,5e41169770dfe123d09ba73c,drop jerk pipelin code need know z,"4.0
(206 ratings)",acceler learn easi understand exampl real time demonstr jerk pipelin script acceler skill,101 lectures,All Levels,7.5 hours
902,5e41169770dfe123d09ba73d,sal server perform tune part 2,"4.2
(242 ratings)",resolv sal server perform tune issu rachel eschar,41 lectures,Beginner,7.5 hours
903,5e41169770dfe123d09ba73e,qc051 path prerequisit quantum comput,"4.4
(133 ratings)",review basic path prerequisit quantum comput quantum physic kumaresan ramanathan,113 lectures,Beginner,4 hours
904,5e41169770dfe123d09ba73f,wordpress intermedi skill,"4.7
(101 ratings)",use wordpress cours take beyond basi reach skill essenti wordpress user andrew william,86 lectures,Intermediate,8.5 hours
905,5e41169770dfe123d09ba740,c gun develop intermedi,"4.6
(58 ratings)",learn intermedi c gun event paint model view architectur graphic view framework employ daniel gakwaya,149 lectures,Intermediate,40 hours
906,5e41169770dfe123d09ba741,microsoft project ms project 2013 2016 2019 come 8 pu,"4.4
(718 ratings)",microsoft project learn project manag use ms project creation manag real project plan 8 pu pp sabr c,70 lectures,All Levels,8.5 hours
